image,caption,caption-ja
1057089366_ca83da0877.jpg,The boy is jumping off a high diving board into the pool .,少年は高いダイビングボードから飛び降りてプールに飛び込んでいる。
1057210460_09c6f4c6c1.jpg,A guy stands by a window taking his overshirt off .,男が窓際に立ってオーバーシャツを脱いでいる。
1057210460_09c6f4c6c1.jpg,A man in a tank top stands next to a chrome door .,タンクトップの男がクロム扉の横に立っている。
1057210460_09c6f4c6c1.jpg,A man puts his shirt on near an elevator .,エレベーターの近くでシャツを着る男性。
1057210460_09c6f4c6c1.jpg,A man stands by an elevator with his head down .,男が頭を下げてエレベーターのそばに立っている。
1057210460_09c6f4c6c1.jpg,The man is putting on his shirt near an elevator .,男はエレベーターの近くでシャツを着ている。
1057251835_6ded4ada9c.jpg,A light-colored dog runs on the beach .,明るい色の犬が浜辺を走っています。
1057251835_6ded4ada9c.jpg,A small yellow dog runs on a beach,小さな黄色い犬が浜辺を走る
1057251835_6ded4ada9c.jpg,A tan dog runs on a sandy beach .,日焼けした犬が砂浜を走っています。
1057251835_6ded4ada9c.jpg,A white dog is running down a rocky beach .,白い犬が岩だらけのビーチを走っています。
1057251835_6ded4ada9c.jpg,Light brown dog running along the beach .,ビーチに沿って走っている薄茶色の犬。
106490881_5a2dd9b7bd.jpg,A boy in his blue swim shorts at the beach .,ビーチで青いスイムショーツを着た少年。
106490881_5a2dd9b7bd.jpg,A boy smiles for the camera at a beach .,男の子がビーチでカメラに向かって微笑む。
106490881_5a2dd9b7bd.jpg,A young boy in swimming trunks is walking with his arms outstretched on the beach .,水泳パンツを着た少年が、ビーチで腕を伸ばして歩いている。
106490881_5a2dd9b7bd.jpg,Children playing on the beach .,ビーチで遊んでいる子供たち。
106490881_5a2dd9b7bd.jpg,The boy is playing on the shore of an ocean .,その少年は海の岸で遊んでいる。
106514190_bae200f463.jpg,A hiker standing high on a bluff overlooking the mountains below .,下の山々を見下ろす断崖の上に立っているハイカー。
106514190_bae200f463.jpg,a person on ski 's looks from hill over snow covered landscape,雪に覆われた風景の上の丘からスキー場にいる人
106514190_bae200f463.jpg,A skier is overlooking a snow-covered mountain .,スキーヤーは雪に覆われた山を見下ろしている。
106514190_bae200f463.jpg,A skier is overlooking the beautiful white snow covered landscape .,スキーヤーは白い雪に覆われた美しい風景を見下ろしています。
106514190_bae200f463.jpg,A skier pauses on a mountaintop .,スキーヤーが山頂で立ち止まる。
1067180831_a59dc64344.jpg,A black and white dog is attempting to catch a yellow and purple object in a low cut yard .,黒と白の犬が、ローカットの庭で黄色と紫の物体を捕まえようとしています。
1067180831_a59dc64344.jpg,A black and white dog jumps after a yellow toy .,黒と白の犬が黄色いおもちゃの後にジャンプします。
1067180831_a59dc64344.jpg,a black and white dog jumps to get the Frisbee .,黒と白の犬がフリスビーを手に入れるためにジャンプします。
1067180831_a59dc64344.jpg,A black dog is jumping up to catch a purple and green toy .,黒い犬が紫と緑のおもちゃを捕まえるために飛び上がっています。
1067180831_a59dc64344.jpg,A dog jumps to catch a toy .,犬がジャンプしておもちゃを捕まえる。
1067675215_7336a694d6.jpg,A man in blue shorts is laying in the street .,青いショートパンツを着た男が通りに横たわっている。
1067675215_7336a694d6.jpg,A man in blue shorts lays down outside in a parking lot .,青いショートパンツを着た男が外の駐車場に横たわっている。
1067675215_7336a694d6.jpg,A man laying down in middle of street during heavy traffic .,交通量の多いときに通りの真ん中に横たわっている男性。
1067675215_7336a694d6.jpg,A man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door .,茶色のSUVとドアが開いた黄色のピックアップの間の駐車場のマットの上に男が横たわっています。
1067675215_7336a694d6.jpg,A shirtless man is laying down in the middle of a busy street .,にぎやかな通りの真ん中に上半身裸の男が横たわっている。
1067790824_f3cc97239b.jpg,A white and black dog and a brown dog in sandy terrain .,砂地の白と黒の犬と茶色の犬。
1067790824_f3cc97239b.jpg,A woolly dog chases a Doberman on a beach .,羊毛の犬が浜辺でドーベルマンを追いかける。
1067790824_f3cc97239b.jpg,One dog is chasing another one on the beach .,一匹の犬が浜辺で別の犬を追いかけている。
1067790824_f3cc97239b.jpg,The two large dogs are running through sand .,二匹の大きな犬が砂の中を走っています。
1067790824_f3cc97239b.jpg,Two large dogs chasing each other at the beach .,ビーチで二匹の大型犬がお互いを追いかけている。
1072153132_53d2bb1b60.jpg,A black and white dog catches a toy in midair .,黒と白の犬が空中でおもちゃを捕まえる。
1072153132_53d2bb1b60.jpg,A dog and a tennis ball .,犬とテニスボール。
1072153132_53d2bb1b60.jpg,"A dog is jumping to catch a object thrown at it ,",犬が投げつけられた物体を捕まえるためにジャンプしている、
1072153132_53d2bb1b60.jpg,A dog leaps while chasing a tennis ball through a grassy field .,犬が芝生のフィールドでテニスボールを追いかけながら跳躍する。
1072153132_53d2bb1b60.jpg,A multicolor dog jumping to catch a tennis ball in a grassy field .,芝生のフィールドでテニスボールをキャッチするためにジャンプするマルチカラーの犬。
107318069_e9f2ef32de.jpg,A crowd watching air balloons at night .,夜に気球を見ている群衆。
107318069_e9f2ef32de.jpg,A group of hot air balloons lit up at night .,夜になると、熱気球の群れがライトアップされました。
107318069_e9f2ef32de.jpg,People are watching hot air balloons in the park .,人々は公園で熱気球を見ている。
107318069_e9f2ef32de.jpg,People watching hot air balloons .,熱気球を見ている人。
107318069_e9f2ef32de.jpg,Seven large balloons are lined up at nighttime near a crowd .,夜間は人ごみの近くに、七つの大きな風船が並んでいます。
1075716537_62105738b4.jpg,A child with a helmet on his head rides a bike .,頭にヘルメットをかぶった子供が自転車に乗る。
1075716537_62105738b4.jpg,A little boy rides a bike down a hill on a miniature dirt bike .,小さな男の子がミニチュアダートバイクで丘を下って自転車に乗る。
1075716537_62105738b4.jpg,A young boy in a helmet rides a bike on the road .,ヘルメットをかぶった少年が道路で自転車に乗る。
1075716537_62105738b4.jpg,The little boy rides his bicycle in a race .,その小さな男の子はレースで自転車に乗る。
1075716537_62105738b4.jpg,The young boy pedals quickly at a BMX race .,少年はBMXレースで素早くペダルを踏む。
107582366_d86f2d3347.jpg,A group of eight people are gathered around a table at night .,夜、8人のグループがテーブルの周りに集まっています。
107582366_d86f2d3347.jpg,A group of people gathered around in the dark .,暗闇の中で人々の集まりが集まった。
107582366_d86f2d3347.jpg,A group of people sit around a table outside on a porch at night .,夜、ポーチの外のテーブルの周りに座る人々のグループ。
107582366_d86f2d3347.jpg,A group of people sit outdoors together at night .,人々のグループは、夜に屋外で一緒に座っています。
107582366_d86f2d3347.jpg,A group of people sitting at a table in a darkened room .,暗い部屋のテーブルに座っている人々のグループ。
1075867198_27ca2e7efe.jpg,A man in a brown shirt and dark shorts plays on the beach with his two black dogs .,茶色のシャツと濃い色のショートパンツを着た男性が2匹の黒い犬と一緒にビーチで遊んでいます。
1075867198_27ca2e7efe.jpg,A man in shorts with two black dogs holds a ball throwing toy at the beach .,黒犬2匹のショートパンツを着た男性がビーチでボールを投げるおもちゃを持っています。
1075867198_27ca2e7efe.jpg,a man playing with two black dogs on the beach,浜辺で二匹の黒犬と遊んでいる男性
1075867198_27ca2e7efe.jpg,A man with two dogs on a beach,浜辺に二匹の犬を連れた男
1075867198_27ca2e7efe.jpg,Man at the beach with two dogs .,二匹の犬を連れた浜辺の男。
1075881101_d55c46bece.jpg,a boy cleans the bubbles off his face .,男の子が顔の泡を掃除する。
1075881101_d55c46bece.jpg,A boy covered in suds has his face wiped clean .,泡だらけの少年は顔をきれいに拭いている。
